日期,契約名稱,身份別,多方交易口數,多方契約金額,空方交易口數,空方契約金額,多空淨額交易口數,多空淨額契約金額,多方未平倉口數,多方未平倉契約金額,空方未平倉口數,空方未平倉契約金額,多空淨額未平倉口數,多空淨額未平倉契約金額
2023/10/11,TX,外資,69282,230687177,69256,230598577,26,88601,25556,85431756,29588,98907904,-4032,-13476148
2023/10/11,TE,投信,0,0,8,26297,-8,-26297,174,572042,0,0,174,572042
2023/10/11,TE,外資,726,2388573,744,2448330,-18,-59756,257,844918,616,2025162,-359,-1180244
2023/10/11,MTX,自營商,19543,16272844,15503,12900331,4040,3372513,10494,8771156,5508,4601422,4986,4169734
2023/10/11,MTX,外資,102712,85395743,98597,81956453,4115,3439290,9202,7690530,7765,6489369,1437,1201161
2023/10/11,MTX,投信,4,3340,0,0,4,3340,180,150428,15,12536,165,137892
2023/10/11,NQF,自營商,218,166272,26,19619,192,146653,29,22173,449,343305,-420,-321132
2023/10/11,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/10/12,TX,自營商,8654,29014170,9003,30205401,-349,-1191231,6061,20423901,6727,22668956,-666,-2245055
2023/10/12,TX,外資,51726,173393557,50307,168581545,1419,4812013,31391,105782064,32268,108732358,-877,-2950294
2023/10/11,NQF,外資,2899,2167732,2510,1871781,389,295952,15,11615,748,571921,-733,-560306
2023/10/12,TX,投信,223,751399,198,667162,25,84237,14449,48687374,10635,35835696,3814,12851678
2023/10/12,TE,投信,26,86348,27,89610,-1,-3261,173,574388,0,0,173,574388
2023/10/12,TE,自營商,259,856734,144,476308,115,380427,157,521252,250,830020,-93,-308768
2023/10/12,MTX,自營商,12422,10421030,11049,9261649,1373,1159381,13529,11400051,7378,6213682,6151,5186369
2023/10/12,TE,外資,501,1657089,536,1772666,-35,-115576,261,866506,655,2174471,-394,-1307965
2023/10/12,MTX,外資,74585,62481816,68371,57239410,6214,5242405,7258,6114887,6551,5518769,707,596118
2023/10/12,MTX,投信,57,48051,54,45478,3,2573,180,151664,12,10109,168,141555
2023/10/12,NQF,自營商,67,51412,68,52091,-1,-679,19,14658,440,339438,-421,-324780
2023/10/12,NQF,外資,1681,1289369,1373,1052343,308,237026,170,131541,595,459013,-425,-327472
2023/10/13,TX,自營商,11812,39631844,10535,35346955,1277,4284888,6723,22552102,6075,20382887,648,2169215
2023/10/12,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/10/13,TX,投信,232,779139,328,1101257,-96,-322118,14462,48508984,10744,36038085,3718,12470899
2023/10/13,TX,外資,55764,187089552,55355,185745726,409,1343826,32482,108974620,32950,110527255,-468,-1552635
2023/10/13,TE,自營商,208,688676,224,741350,-16,-52674,160,529992,265,877830,-105,-347838
2023/10/13,TE,外資,661,2187677,688,2276806,-27,-89129,277,917559,698,2311818,-421,-1394259
2023/10/13,MTX,自營商,11508,9653660,13327,11178514,-1819,-1524854,7708,6464310,3524,2954165,4184,3510145
2023/10/13,MTX,外資,70925,59491076,77833,65291321,-6908,-5800245,4601,3859503,10802,9058415,-6201,-5198912
2023/10/13,MTX,投信,46,38603,47,39418,-1,-815,180,151027,13,10914,167,140113
2023/10/13,NQF,自營商,70,53845,65,49973,5,3872,14,10727,430,329466,-416,-318739
2023/10/13,TE,投信,1,3315,2,6624,-1,-3309,172,569745,0,0,172,569745
2023/10/16,TX,自營商,15488,51629254,15700,52323916,-212,-694662,8056,26830225,7533,25088834,523,1741391
2023/10/13,NQF,外資,1655,1274872,2057,1582495,-402,-307622,73,56609,900,689580,-827,-632971
2023/10/13,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/10/16,TX,投信,13111,43646208,13611,45309907,-500,-1663698,14137,47091823,10919,36377233,3218,10714590
2023/10/16,TE,投信,67,219561,67,219309,0,251,172,563457,0,0,172,563457
2023/10/16,TX,外資,92748,309121931,93714,312381778,-966,-3259847,31454,104783640,32874,109506622,-1420,-4722982
2023/10/16,TE,自營商,389,1275566,363,1190692,26,84874,182,595828,268,877759,-86,-281931
2023/10/16,MTX,自營商,12282,10242586,15419,12859217,-3137,-2616631,6538,5443078,5839,4861443,699,581635
2023/10/16,MTX,投信,28,23330,12,9988,16,13342,199,165739,16,13330,183,152409
2023/10/16,MTX,外資,89177,74357985,94280,78626720,-5103,-4268735,969,806759,12329,10263742,-11360,-9456983
2023/10/16,TE,外資,1258,4123378,1186,3887960,72,235418,311,1018989,660,2161465,-349,-1142476
2023/10/16,NQF,自營商,147,111476,72,54616,75,56861,19,14391,360,272664,-341,-258273
2023/10/16,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/10/16,NQF,外資,1962,1494227,2337,1779228,-375,-285001,0,0,1202,910528,-1202,-910528
2023/10/17,TX,外資,73899,246968476,73706,246347457,193,621019,30089,100315746,31315,104388760,-1226,-4073014
2023/10/17,TE,投信,71,234036,75,246910,-4,-12874,168,552738,0,0,168,552738
2023/10/17,TX,自營商,13971,46685260,15416,51497214,-1445,-4811954,6050,20150346,7025,23407551,-975,-3257205
2023/10/17,TE,外資,949,3128960,965,3182136,-16,-53176,307,1009790,672,2208648,-365,-1198858
2023/10/17,TX,投信,9545,31866169,9411,31412484,134,453685,14384,47956675,11032,36789398,3352,11167277
2023/10/17,TE,自營商,494,1628798,503,1658568,-9,-29770,163,535673,301,990038,-138,-454365
2023/10/17,MTX,自營商,14108,11791297,15859,13251082,-1751,-1459785,6900,5744976,7740,6446756,-840,-701780
2023/10/17,MTX,投信,84,70048,80,66616,4,3432,203,169238,16,13339,187,155899
2023/10/17,MTX,外資,76771,64168483,74270,62074204,2501,2094280,2558,2131365,11421,9509228,-8863,-7377863
2023/10/17,NQF,自營商,37,28289,46,35052,-9,-6763,0,0,350,267295,-350,-267295
2023/10/17,NQF,外資,1870,1425733,1402,1068553,468,357180,25,19299,759,579648,-734,-560349
2023/10/17,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/10/18,TX,投信,815,2689924,1183,3900055,-368,-1210130,12699,41825426,11322,37290139,1377,4535287
2023/10/18,TX,外資,70241,232733097,76732,254206757,-6491,-21473660,23137,76204431,31303,103099918,-8166,-26895487
2023/10/18,TX,自營商,23795,78789845,22597,74839492,1198,3950353,3490,11495278,5104,16809608,-1614,-5314330
2023/10/18,TE,自營商,398,1295325,417,1357169,-19,-61845,46,148424,279,900221,-233,-751797
2023/10/18,TE,外資,855,2778564,918,2983556,-63,-204992,362,1168029,457,1474556,-95,-306527
2023/10/18,MTX,自營商,24065,19931313,29692,24586506,-5627,-4655194,1948,1604038,11945,9834361,-9997,-8230323
2023/10/18,MTX,外資,97196,80575301,110763,91794125,-13567,-11218824,1757,1446713,6063,4992177,-4306,-3545464
2023/10/18,MTX,投信,14,11530,29,23879,-15,-12349,185,152329,16,13174,169,139155
2023/10/18,TE,投信,3,9719,3,9700,0,20,168,542069,0,0,168,542069
2023/10/18,NQF,外資,2249,1710451,2108,1603370,141,107081,35,26886,628,477688,-593,-450802
2023/10/18,NQF,自營商,72,54953,113,85991,-41,-31038,8,6085,399,303499,-391,-297414
2023/10/18,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/10/19,TX,外資,61166,201093895,58306,191682772,2860,9411123,23404,77050991,28710,94519339,-5306,-17468348
2023/10/19,TE,自營商,309,998566,245,791176,64,207390,103,333783,275,891123,-172,-557340
2023/10/19,TE,外資,803,2596229,876,2832072,-73,-235844,305,988322,473,1532709,-168,-544387
2023/10/19,TX,自營商,7413,24371402,7922,26048580,-509,-1677178,3431,11295939,5810,19126430,-2379,-7830491
2023/10/19,MTX,自營商,7568,6219626,8748,7188730,-1180,-969104,3435,2827018,13588,11181547,-10153,-8354529
2023/10/19,TX,投信,230,757181,1,3292,229,753890,12929,42564854,11323,37277581,1606,5287273
2023/10/19,TE,投信,0,0,3,9722,-3,-9722,165,534666,0,0,165,534666
2023/10/19,MTX,投信,0,0,6,4938,-6,-4938,179,147326,16,13169,163,134157
2023/10/19,MTX,外資,89437,73504146,87179,71640043,2258,1864104,1815,1493839,3863,3179332,-2048,-1685493
2023/10/19,NQF,自營商,56,42164,59,44567,-3,-2403,10,7505,404,303182,-394,-295677
2023/10/20,TX,自營商,11943,39180400,12120,39751080,-177,-570680,4818,15817364,7301,23966588,-2483,-8149224
2023/10/19,NQF,外資,2035,1538122,2183,1649514,-148,-111392,8,6004,749,562126,-741,-556122
2023/10/19,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/10/20,TX,外資,87907,288770125,87191,286379249,716,2390877,22875,75094357,27454,90126369,-4579,-15032012
2023/10/20,TX,投信,574,1884546,333,1091801,241,792746,13176,43254173,11329,37190841,1847,6063332
2023/10/20,TE,自營商,319,1033057,328,1062720,-9,-29663,123,399439,278,902781,-155,-503342
2023/10/20,TE,外資,1474,4765596,1523,4921797,-49,-156201,310,1006694,527,1711380,-217,-704686
2023/10/20,TE,投信,0,0,0,0,0,0,165,535821,0,0,165,535821
2023/10/20,MTX,外資,130213,106962988,131477,107957169,-1264,-994181,1714,1406677,5070,4160916,-3356,-2754239
2023/10/20,MTX,自營商,15305,12565930,15048,12341224,257,224706,5298,4348233,15486,12707727,-10188,-8359494
2023/10/20,MTX,投信,0,0,1,821,-1,-821,179,146905,17,13952,162,132953
2023/10/20,NQF,自營商,97,72964,247,185177,-150,-112213,20,14844,564,418601,-544,-403757
2023/10/23,TX,自營商,8314,27133564,7970,26008937,344,1124627,5554,18057824,7885,25634384,-2331,-7576560
2023/10/20,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/10/20,NQF,外資,3433,2579601,3699,2775610,-266,-196009,11,8164,1018,755876,-1007,-747712
2023/10/23,TX,外資,60209,196664035,65046,212459013,-4837,-15794978,23304,75766253,33783,109836360,-10479,-34070107
2023/10/23,TX,投信,296,963100,254,826337,42,136763,13368,43462042,11479,37320525,1889,6141517
2023/10/23,TE,投信,0,0,0,0,0,0,165,528990,0,0,165,528990
2023/10/23,TE,自營商,188,606213,284,914464,-96,-308251,75,240470,361,1157379,-286,-916909
2023/10/23,TE,外資,695,2236604,663,2134515,32,102089,319,1022714,504,1615824,-185,-593110
2023/10/23,MTX,外資,89248,72910895,100373,81984358,-11125,-9073463,794,645365,11023,8959561,-10229,-8314196
2023/10/23,MTX,投信,1,813,0,0,1,813,180,146304,17,13818,163,132486
2023/10/23,MTX,自營商,7804,6370914,9615,7847767,-1811,-1476853,5124,4164996,16355,13292098,-11231,-9127102
2023/10/24,TX,自營商,10999,35762850,11001,35776952,-2,-14101,5741,18754257,8142,26594844,-2401,-7840587
2023/10/23,NQF,外資,1875,1385743,2026,1497358,-151,-111615,5,3679,1163,856214,-1158,-852535
2023/10/24,TE,投信,0,0,0,0,0,0,165,532191,0,0,165,532191
2023/10/24,TX,外資,81231,264072604,82649,268647021,-1418,-4574417,22825,74560314,34722,113423499,-11897,-38863185
2023/10/24,TX,投信,505,1647327,0,0,505,1647327,13765,44964749,11371,37144509,2394,7820240
2023/10/23,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/10/23,NQF,自營商,25,18435,52,38275,-27,-19840,27,19867,598,440008,-571,-420141
2023/10/24,TE,自營商,304,975457,229,733474,75,241983,97,312880,328,1057942,-231,-745062
2023/10/24,TE,外資,929,2978775,1002,3213199,-73,-234424,297,957944,555,1790097,-258,-832153
2023/10/24,MTX,外資,136460,110901307,131226,106591157,5234,4310150,808,659854,5803,4738927,-4995,-4079073
2023/10/24,MTX,投信,0,0,10,8166,-10,-8166,170,138831,17,13883,153,124948
2023/10/24,MTX,自營商,14044,11412482,13300,10804313,744,608169,3676,3001708,13891,11341327,-10215,-8339619
2023/10/24,NQF,自營商,53,39101,54,39684,-1,-583,30,22182,602,445119,-572,-422937
2023/10/24,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/10/24,NQF,外資,3023,2221889,2548,1872220,475,349669,6,4436,689,509670,-683,-505234
2023/10/25,TX,外資,64098,210155668,60376,197947255,3722,12208414,22014,72021097,30191,98773313,-8177,-26752216
2023/10/25,TX,自營商,10712,35134185,10733,35194581,-21,-60396,5769,18874561,8283,27096428,-2514,-8221867
2023/10/25,TX,投信,269,880866,69,226240,200,654626,13844,45292030,11250,36805500,2594,8486530
2023/10/25,TE,外資,739,2395562,730,2366455,9,29108,294,948385,543,1751609,-249,-803224
2023/10/25,MTX,自營商,12029,9863707,10998,9013408,1031,850298,2712,2218230,11641,9518120,-8929,-7299890
2023/10/25,TE,自營商,197,638068,158,511175,39,126893,111,358068,301,970970,-190,-612902
2023/10/25,MTX,外資,97326,79773546,93236,76402325,4090,3371221,3348,2738328,4086,3341919,-738,-603591
2023/10/25,MTX,投信,3,2454,0,0,3,2454,170,139043,14,11451,156,127592
2023/10/25,TE,投信,0,0,0,0,0,0,165,532257,0,0,165,532257
2023/10/25,NQF,自營商,55,40791,168,124409,-113,-83618,20,14777,705,520889,-685,-506112
2023/10/25,NQF,外資,2122,1572635,2118,1568259,4,4377,46,33987,725,535897,-679,-501910
2023/10/25,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/10/26,TX,外資,77856,251852606,82051,265367225,-4195,-13514618,23165,74434019,35549,114227376,-12384,-39793357
2023/10/26,TX,投信,304,976902,714,2295365,-410,-1318463,13760,44213632,11576,37196003,2184,7017629
2023/10/26,TE,自營商,279,886594,302,960005,-23,-73412,58,183013,317,1000266,-259,-817253
2023/10/26,TX,自營商,12596,40677034,11736,37916174,860,2760860,6249,20079765,8204,26358821,-1955,-6279056
2023/10/26,TE,投信,0,0,2,6318,-2,-6318,163,514330,0,0,163,514330
2023/10/26,TE,外資,933,2957801,938,2974095,-5,-16293,340,1072836,594,1874308,-254,-801472
2023/10/26,MTX,投信,0,0,0,0,0,0,170,136561,14,11246,156,125315
2023/10/26,MTX,自營商,13956,11290902,15098,12217980,-1142,-927079,6042,4853530,14909,11974261,-8867,-7120731
2023/10/26,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/10/26,MTX,外資,116105,94010791,130896,105959341,-14791,-11948551,804,645853,16285,13081833,-15481,-12435980
2023/10/26,NQF,自營商,5,3670,34,24873,-29,-21203,25,17909,739,529383,-714,-511474
2023/10/26,NQF,外資,2121,1548990,2808,2051439,-687,-502449,42,30087,1408,1009667,-1366,-979580
2023/10/27,TX,外資,70058,226063067,66813,215589048,3245,10474019,21160,68355324,30302,97887914,-9142,-29532590
2023/10/27,TX,投信,172,555635,13,41997,159,513639,13814,44624746,11471,37055918,2343,7568828
2023/10/27,TE,自營商,188,595672,193,610880,-5,-15208,69,218454,326,1032117,-257,-813663
2023/10/27,TE,外資,812,2572387,763,2418344,49,154043,307,971962,521,1649486,-214,-677524
2023/10/27,TE,投信,0,0,0,0,0,0,163,516058,0,0,163,516058
2023/10/27,TX,自營商,9125,29464510,8958,28915278,167,549232,5116,16527015,6840,22092777,-1724,-5565762
2023/10/27,MTX,外資,121171,97737128,108830,87774329,12341,9962799,3250,2624699,6378,5150869,-3128,-2526170
2023/10/27,MTX,投信,0,0,0,0,0,0,170,137292,14,11306,156,125986
2023/10/27,MTX,自營商,12273,9903931,10974,8852818,1299,1051113,3938,3180143,11762,9495377,-7824,-6315234
2023/10/27,NQF,自營商,2,1429,31,22184,-29,-20754,1,716,744,532778,-743,-532062
2023/10/27,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/10/27,NQF,外資,3041,2177350,3237,2316460,-196,-139111,1,716,1563,1120589,-1562,-1119873
2023/10/30,TX,自營商,8595,27759542,8160,26363006,435,1396536,5782,18688018,7086,22898969,-1304,-4210951
2023/10/30,TX,外資,63436,204923081,66784,215721621,-3348,-10798540,20899,67545991,33382,107892910,-12483,-40346919
2023/10/30,TE,自營商,258,819145,166,526027,92,293118,115,365033,275,872906,-160,-507873
2023/10/30,TE,外資,775,2460732,854,2712242,-79,-251510,285,904647,578,1834688,-293,-930041
2023/10/30,TX,投信,48,155329,5,16154,43,139175,13845,44747040,11459,37035488,2386,7711552
2023/10/30,TE,投信,1,3180,9,28563,-8,-25382,155,492001,0,0,155,492001
2023/10/30,MTX,外資,98903,79872417,100067,80792796,-1164,-920379,2294,1853539,6614,5344167,-4320,-3490628
2023/10/30,MTX,投信,0,0,0,0,0,0,170,137360,14,11312,156,126048
2023/10/30,MTX,自營商,10023,8091800,8976,7246427,1047,845373,3462,2797200,10179,8221910,-6717,-5424710
2023/10/30,NQF,自營商,1,717,26,18559,-25,-17842,0,0,768,550694,-768,-550694
2023/10/30,NQF,外資,2195,1574247,2110,1511371,85,62877,0,0,1477,1060021,-1477,-1060021
2023/10/30,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/10/31,TX,外資,67774,218499481,70588,227574618,-2814,-9075137,22035,70499305,37332,119442614,-15297,-48943309
2023/10/31,TX,投信,113,363113,391,1250724,-278,-887610,13853,44321288,11745,37576953,2108,6744335
2023/10/31,TX,自營商,11106,35777320,10307,33193378,799,2583942,6121,19584199,6758,21619407,-637,-2035208
2023/10/31,TE,自營商,201,634449,290,915675,-89,-281226,75,235110,358,1122272,-283,-887162
2023/10/31,MTX,自營商,11031,8886507,14009,11281175,-2978,-2394668,5812,4648513,14979,11979963,-9167,-7331450
2023/10/31,TE,投信,6,18825,0,0,6,18825,161,504703,0,0,161,504703
2023/10/31,TE,外資,936,2955097,893,2819346,43,135751,271,849531,521,1633231,-250,-783700
2023/10/31,MTX,外資,101802,82109487,111056,89554360,-9254,-7444874,1834,1466878,15408,12324204,-13574,-10857326
2023/10/31,MTX,投信,0,0,0,0,0,0,170,135975,14,11198,156,124777
2023/10/31,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/10/31,NQF,自營商,0,0,0,0,0,0,0,0,768,550694,-768,-550694
2023/10/31,NQF,外資,2254,1622649,1796,1292131,458,330518,19,13624,1038,745204,-1019,-731580
2023/11/01,TX,投信,795,2553202,11,35312,784,2517890,14326,45986460,11434,36703140,2892,9283320
2023/11/01,TX,自營商,9952,31948316,10266,32963700,-314,-1015384,5697,18287995,6725,21584558,-1028,-3296563
2023/11/01,TE,自營商,195,613603,182,572498,13,41105,68,213955,347,1091807,-279,-877852
2023/11/01,TX,外資,63517,203905673,61616,197796544,1901,6109129,22643,72684537,36039,115687865,-13396,-43003328
2023/11/01,MTX,自營商,12586,10102899,11932,9576048,654,526851,4166,3343233,12197,9786345,-8031,-6443112
2023/11/01,TE,投信,0,0,0,0,0,0,161,506570,0,0,161,506570
2023/11/01,TE,外資,661,2081048,654,2058915,7,22133,257,808625,500,1573200,-243,-764575
2023/11/01,MTX,投信,0,0,0,0,0,0,170,136425,14,11235,156,125190
2023/11/01,MTX,外資,95744,76843692,87782,70440720,7962,6402971,4005,3214086,9752,7826005,-5747,-4611919
2023/11/01,NQF,自營商,11,7936,28,20226,-17,-12290,0,0,785,567634,-785,-567634
2023/11/01,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/11/02,TX,自營商,8463,27553753,9713,31625077,-1250,-4071325,6640,21765827,8886,29122527,-2246,-7356700
2023/11/01,NQF,外資,2322,1674817,1914,1379546,408,295271,6,4339,617,446952,-611,-442613
2023/11/02,TX,外資,61688,200538463,55024,178843784,6664,21694679,27055,88681081,30959,101478563,-3904,-12797482
2023/11/02,TX,投信,762,2496745,33,108147,729,2388599,14555,47708379,10934,35839465,3621,11868914
2023/11/02,TE,投信,0,0,0,0,0,0,161,520191,0,0,161,520191
2023/11/02,TE,自營商,319,1023434,241,774436,78,248998,141,455578,305,985466,-164,-529888
2023/11/02,MTX,自營商,15392,12516252,12389,10068585,3003,2447667,6416,5258656,11572,9479733,-5156,-4221077
2023/11/02,MTX,投信,4,3278,2,1633,2,1645,170,139307,12,9833,158,129474
2023/11/02,TE,外資,1141,3662526,1142,3666575,-1,-4049,291,940221,535,1728585,-244,-788364
2023/11/02,MTX,外資,98885,80291047,73080,59310017,25805,20981030,10571,8662490,1825,1495457,8746,7167033
2023/11/02,NQF,自營商,137,100284,77,56887,60,43397,0,0,725,536863,-725,-536863
2023/11/02,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/11/03,TX,自營商,8758,28858507,9295,30639258,-537,-1780751,6831,22561923,9516,31424216,-2685,-8862293
2023/11/02,NQF,外資,2688,1964296,2357,1722722,331,241574,4,2962,284,210983,-280,-208021
2023/11/03,TX,投信,442,1457062,97,320362,345,1136700,14624,48300147,10658,35201242,3966,13098905
2023/11/03,TE,投信,4,12988,0,0,4,12988,165,535755,0,0,165,535755
2023/11/03,TX,外資,54772,180491583,51202,168701633,3570,11789950,28107,92831732,27445,90644922,662,2186810
2023/11/03,TE,自營商,131,425333,216,700805,-85,-275471,85,275995,334,1084498,-249,-808503
2023/11/03,MTX,投信,3,2477,0,0,3,2477,170,140369,9,7431,161,132938
2023/11/03,TE,外資,740,2401315,661,2145136,79,256179,304,987088,470,1526090,-166,-539002
2023/11/03,MTX,自營商,9603,7909755,8955,7377470,648,532285,7569,6249815,12469,10291653,-4900,-4041838
2023/11/03,MTX,外資,89428,73668277,84319,69443427,5109,4224850,12049,9948817,2178,1798331,9871,8150486
2023/11/03,NQF,自營商,87,65050,16,11951,71,53099,0,0,654,489421,-654,-489421
2023/11/03,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/11/06,TX,投信,1104,3682801,74,246732,1030,3436069,15628,52113129,10632,35453467,4996,16659662
2023/11/03,NQF,外資,1572,1174155,1251,933925,321,240230,235,175862,194,145571,41,30291
2023/11/06,TX,自營商,9552,31777756,10658,35474595,-1106,-3696838,6737,22463225,10426,34759120,-3689,-12295895
2023/11/06,TX,外資,62650,208534653,58582,194996813,4068,13537840,32334,107820478,26662,88904424,5672,18916054
2023/11/06,TE,外資,811,2663401,856,2811311,-45,-147911,300,984600,511,1677102,-211,-692502
2023/11/06,TE,投信,3,9878,2,6562,1,3315,166,544812,0,0,166,544812
2023/11/06,TE,自營商,308,1010437,178,583803,130,426634,163,534955,278,912385,-115,-377430
2023/11/06,MTX,自營商,12511,10408533,12506,10403651,5,4882,9083,7568800,14386,11986961,-5303,-4418161
2023/11/06,MTX,投信,0,0,0,0,0,0,170,141721,9,7503,161,134218
2023/11/06,MTX,外資,86630,72041568,78966,65656322,7664,6385246,15344,12791249,1577,1314358,13767,11476891
2023/11/06,NQF,自營商,237,178875,58,43955,179,134920,0,0,475,360644,-475,-360644
2023/11/06,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/11/07,TX,自營商,7253,24174819,7593,25312789,-340,-1137970,6633,22163529,10597,35404190,-3964,-13240661
2023/11/06,NQF,外資,1718,1296304,1536,1159789,182,136515,351,266497,128,97358,223,169139
2023/11/07,TX,投信,558,1864235,195,650875,363,1213360,15981,53402068,10622,35494475,5359,17907593
2023/11/07,TX,外資,47897,159667995,45630,152104168,2267,7563827,35981,120232917,28039,93692745,7942,26540172
2023/11/07,TE,自營商,182,598406,167,548173,15,50233,197,648702,287,945073,-90,-296371
2023/11/07,TE,投信,0,0,2,6572,-2,-6572,164,540052,0,0,164,540052
2023/11/07,TE,外資,701,2303098,686,2254168,15,48930,335,1103155,508,1672844,-173,-569689
2023/11/07,MTX,自營商,9079,7563320,9266,7717543,-187,-154224,9592,8011107,15342,12810285,-5750,-4799178
2023/11/07,MTX,投信,0,0,0,0,0,0,170,142018,9,7519,161,134499
2023/11/07,MTX,外資,67609,56342156,64267,53550291,3342,2791866,19222,16057807,2125,1774247,17097,14283560
2023/11/07,NQF,自營商,39,29666,0,0,39,29666,0,0,436,331578,-436,-331578
2023/11/08,TX,自營商,11283,37767532,9790,32782266,1493,4985266,6473,21686398,8820,29543435,-2347,-7857037
2023/11/08,TX,投信,231,774047,50,167496,181,606551,16160,54142418,10619,35577898,5541,18564520
2023/11/07,NQF,外資,821,624489,772,586844,49,37646,405,308003,133,101379,272,206624
2023/11/07,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/11/08,TX,外資,50769,169991592,53243,178255978,-2474,-8264386,36402,121960058,30934,103639689,5468,18320369
2023/11/08,TE,自營商,216,713777,186,614022,30,99755,259,856829,322,1065267,-63,-208438
2023/11/08,TE,外資,686,2267874,652,2155830,34,112044,391,1293584,515,1703826,-124,-410242
2023/11/08,MTX,投信,42,35178,38,31825,4,3352,173,144899,8,6701,165,138198
2023/11/08,MTX,自營商,12798,10708476,11052,9248534,1746,1459942,10972,9188329,14060,11772096,-3088,-2583767
2023/11/08,MTX,外資,75160,62907555,75782,63411815,-622,-504260,18718,15678026,1471,1232105,17247,14445921
2023/11/08,TE,投信,0,0,2,6615,-2,-6615,162,535961,0,0,162,535961
2023/11/08,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/11/08,NQF,自營商,199,152582,18,13839,181,138743,10,7677,265,203427,-255,-195750
2023/11/08,NQF,外資,1561,1194946,1329,1018034,232,176912,574,440672,70,53736,504,386936
2023/11/09,TX,外資,45698,153016770,46081,154286531,-383,-1269762,39350,131922104,34265,114874006,5085,17048098
2023/11/09,TE,自營商,206,681436,212,700466,-6,-19030,307,1016675,377,1248455,-70,-231780
2023/11/09,MTX,自營商,8856,7412490,7885,6599547,971,812943,11205,9389672,13358,11191591,-2153,-1801919
2023/11/09,TX,投信,428,1435110,550,1844128,-122,-409018,15688,52595476,10269,34427807,5419,18167669
2023/11/09,TX,自營商,6866,22985460,6796,22756389,70,229071,6351,21291613,8619,28888599,-2268,-7596986
2023/11/09,TE,外資,519,1715382,532,1758947,-13,-43565,379,1255111,516,1708889,-137,-453778
2023/11/09,MTX,外資,72561,60739567,71807,60098572,754,640996,19547,16382997,1546,1295731,18001,15087266
2023/11/09,TE,投信,0,0,0,0,0,0,162,536512,0,0,162,536512
2023/11/09,MTX,投信,8,6707,12,10051,-4,-3343,169,141638,8,6703,161,134935
2023/11/10,TX,自營商,13326,44514370,12649,42271486,677,2242884,7174,24007776,8751,29284710,-1577,-5276934
2023/11/09,NQF,自營商,117,89897,13,9979,104,79918,14,10766,165,126885,-151,-116119
2023/11/10,TX,投信,549,1834043,1154,3857701,-605,-2023658,15241,51003542,10427,34893220,4814,16110322
2023/11/09,NQF,外資,876,673340,1046,803108,-170,-129768,416,320101,82,63058,334,257043
2023/11/09,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/11/10,TX,外資,69096,230965768,65460,218801804,3636,12163965,41170,137787214,32449,108597873,8721,29189341
2023/11/10,TE,投信,0,0,0,0,0,0,162,536252,0,0,162,536252
2023/11/10,TE,自營商,243,801792,264,870949,-21,-69157,293,969869,387,1280951,-94,-311082
2023/11/10,TE,外資,779,2569325,772,2546407,7,22917,362,1198203,492,1628609,-130,-430406
2023/11/10,MTX,投信,4,3338,1,837,3,2501,173,144748,9,7533,164,137215
2023/11/10,MTX,自營商,14151,11830134,14231,11890455,-80,-60320,11394,9535704,13683,11443696,-2289,-1907992
2023/11/10,MTX,外資,82910,69313278,82341,68830391,569,482887,20320,17000465,1750,1464083,18570,15536382
2023/11/10,NQF,自營商,62,47692,44,33685,18,14007,15,11437,148,112843,-133,-101406
2023/11/10,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/11/10,NQF,外資,1053,808810,1291,990263,-238,-181452,181,138222,85,64808,96,73414
2023/11/13,TX,投信,14618,49350106,14492,48917305,126,432801,15104,50989248,10154,34278782,4950,16710466
2023/11/13,TX,外資,84199,284347047,89788,303259568,-5589,-18912521,38773,130889372,35641,120314986,3132,10574386
2023/11/13,TE,自營商,541,1813445,485,1626916,56,186529,264,885371,324,1086604,-60,-201233
2023/11/13,TE,外資,1001,3359571,1067,3580484,-66,-220914,366,1227480,562,1884789,-196,-657309
