日期,契約名稱,身份別,多方交易口數,多方契約金額,空方交易口數,空方契約金額,多空淨額交易口數,多空淨額契約金額,多方未平倉口數,多方未平倉契約金額,空方未平倉口數,空方未平倉契約金額,多空淨額未平倉口數,多空淨額未平倉契約金額
2024/11/07,TX,外資,76754,357749502,78214,364648103,-1460,-6898600,12193,57369703,58139,273566213,-45946,-216196510
2024/11/07,TX,投信,479,2250841,314,1477204,165,773637,31814,149686904,6114,28766370,25700,120920534
2024/11/07,TE,投信,0,0,0,0,0,0,268,1385828,0,0,268,1385828
2024/11/07,MTX,投信,3,3528,0,0,3,3528,140,164675,12,14115,128,150560
2024/11/07,TE,自營商,96,491076,92,472475,4,18602,63,325775,180,930804,-117,-605029
2024/11/07,MTX,自營商,15105,17614675,14076,16406270,1029,1208405,3013,3548791,11173,13148319,-8160,-9599528
2024/11/07,TE,外資,527,2705276,557,2857437,-30,-152161,465,2404515,836,4322956,-371,-1918441
2024/11/07,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2024/11/07,ZMX,自營商,13777,3215635,12417,2884909,1360,330726,1663,391577,9889,2327256,-8226,-1935679
2024/11/07,MTX,外資,148898,173421270,147614,171891671,1284,1529599,9076,10675711,3874,4557581,5202,6118130
2024/11/07,ZMX,外資,74489,17365884,67909,15807215,6580,1558669,4537,1067519,15,3542,4522,1063977
2024/11/07,NQF,自營商,37,38495,29,30352,8,8142,0,0,718,751997,-718,-751997
2024/11/07,NQF,外資,2372,2460737,2242,2325144,130,135594,112,118598,1493,1565000,-1381,-1446402
2024/11/07,NQF,投信,0,0,0,0,0,0,1,1047,0,0,1,1047
2024/11/08,TX,自營商,6115,28952129,6795,32162362,-680,-3210233,6838,32524950,6949,33049899,-111,-524949
2024/11/08,TE,投信,0,0,20,104320,-20,-104320,248,1299272,0,0,248,1299272
2024/11/08,TX,投信,149,708272,469,2226650,-320,-1518378,31398,149292702,6018,28614386,25380,120678316
2024/11/08,TE,外資,581,3027775,530,2761255,51,266520,477,2499003,797,4175483,-320,-1676480
2024/11/08,TE,自營商,49,255548,53,276324,-4,-20776,50,261954,180,943066,-130,-681112
2024/11/08,MTX,自營商,10739,12709233,9959,11783741,780,925492,3203,3811556,10614,12621318,-7411,-8809762
2024/11/08,MTX,外資,102030,120662554,95764,113242857,6266,7419697,8428,10018445,3571,4245323,4857,5773122
2024/11/08,ZMX,自營商,8774,2077444,6014,1422227,2760,655217,4229,1005805,6800,1617261,-2571,-611456
2024/11/08,TX,外資,53427,252762242,52124,246592958,1303,6169285,13436,63886595,56264,267541721,-42828,-203655126
2024/11/08,ZMX,外資,47316,11191309,44584,10542135,2732,649174,4032,958639,23,5475,4009,953164
2024/11/08,NQF,投信,0,0,0,0,0,0,1,1063,0,0,1,1063
2024/11/08,NQF,自營商,41,43134,12,12709,29,30425,0,0,689,732304,-689,-732304
2024/11/11,TX,投信,300,1414269,102,479253,198,935016,31617,149057219,6039,28470262,25578,120586957
2024/11/11,TX,自營商,9631,45301031,7327,34489419,2304,10811612,8806,41529246,6556,30918753,2250,10610493
2024/11/08,NQF,外資,714,753655,744,785251,-30,-31596,114,122647,1525,1622314,-1411,-1499667
2024/11/08,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2024/11/11,TX,外資,61405,289096703,67137,316075161,-5732,-26978458,10275,48442251,61973,292190541,-51698,-243748290
2024/11/08,MTX,投信,1,1189,0,0,1,1189,140,166418,11,13076,129,153342
2024/11/11,TE,自營商,70,362106,67,347450,3,14656,59,306779,186,967159,-127,-660380
2024/11/11,TE,投信,0,0,0,0,0,0,248,1289501,0,0,248,1289501
2024/11/11,MTX,自營商,13461,15845633,14461,17027110,-1000,-1181477,2067,2438617,10860,12805715,-8793,-10367098
2024/11/11,MTX,投信,0,0,0,0,0,0,140,165004,11,12965,129,152039
2024/11/11,TE,外資,367,1901586,408,2113513,-41,-211927,453,2355419,814,4232474,-361,-1877055
2024/11/11,MTX,外資,107464,126453216,123128,144950525,-15664,-18497309,6556,7726996,7592,8949084,-1036,-1222088
2024/11/11,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2024/11/11,ZMX,自營商,9481,2232642,15263,3592237,-5782,-1359594,169,39860,7752,1828358,-7583,-1788498
2024/11/11,NQF,投信,0,0,0,0,0,0,1,1065,0,0,1,1065
2024/11/11,ZMX,外資,45368,10681702,61152,14400566,-15784,-3718863,2315,545744,185,43635,2130,502109
2024/11/11,NQF,自營商,52,55281,10,10625,42,44656,0,0,647,688958,-647,-688958
2024/11/12,TX,自營商,11422,52853157,10991,50820253,431,2032904,8355,38241749,5686,26028345,2669,12213404
2024/11/11,NQF,外資,819,869359,696,738930,123,130429,115,123838,1403,1495287,-1288,-1371449
2024/11/12,TX,投信,443,2030280,764,3500191,-321,-1469911,31348,143420219,6091,27866325,25257,115553894
2024/11/12,TX,外資,71877,332711526,69555,321964986,2322,10746540,10642,48691074,60147,275211703,-49505,-226520629
2024/11/12,TE,外資,612,3111732,662,3366587,-50,-254855,421,2115609,832,4180966,-411,-2065357
2024/11/12,MTX,投信,0,0,1,1144,-1,-1144,140,160125,12,13725,128,146400
2024/11/12,MTX,自營商,15282,17690512,16089,18621412,-807,-930900,2234,2558107,11699,13390016,-9465,-10831909
2024/11/12,MTX,外資,128447,148733302,127135,147223920,1312,1509382,7348,8404392,7660,8763094,-312,-358702
2024/11/12,TE,自營商,140,710814,66,335032,74,375782,78,391967,130,653293,-52,-261326
2024/11/12,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2024/11/12,ZMX,自營商,10396,2409283,14978,3466399,-4582,-1057116,104,23823,12704,2907934,-12600,-2884111
2024/11/12,ZMX,外資,58303,13506339,65134,15086327,-6831,-1579988,1127,257801,308,70539,819,187262
2024/11/12,TE,投信,0,0,10,51000,-10,-51000,248,1246250,10,50252,238,1195998
2024/11/12,NQF,投信,0,0,0,0,0,0,1,1060,0,0,1,1060
2024/11/12,NQF,自營商,36,38159,52,55115,-16,-16956,0,0,663,702913,-663,-702913
2024/11/12,NQF,外資,1012,1074075,727,771704,285,302370,114,122307,1117,1185580,-1003,-1063273
2024/11/13,TX,自營商,9555,43672514,10315,47156556,-760,-3484042,7581,34563277,5741,26174412,1840,8388865
2024/11/13,TE,自營商,70,351714,81,407241,-11,-55527,65,324961,136,680051,-71,-355090
2024/11/13,TX,投信,345,1574376,7,31929,338,1542448,31551,143787077,5956,27142683,25595,116644394
2024/11/13,TE,投信,0,0,0,0,0,0,248,1239802,10,49992,238,1189810
2024/11/13,MTX,自營商,15178,17339257,14870,16983897,308,355361,2304,2628225,10995,12534084,-8691,-9905859
2024/11/13,TX,外資,73472,335650653,69059,315542302,4413,20108351,12477,56864210,57271,261030627,-44794,-204166417
2024/11/13,TE,外資,633,3187888,598,3011725,35,176164,441,2204647,817,4084346,-376,-1879699
2024/11/13,MTX,投信,0,0,1,1139,-1,-1139,140,159502,13,14811,127,144691
2024/11/13,MTX,外資,137232,156694896,131826,150524061,5406,6170834,9451,10767661,4988,5684134,4463,5083527
2024/11/13,ZMX,自營商,14658,3347786,12181,2780293,2477,567493,154,35119,11312,2578893,-11158,-2543774
2024/11/13,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2024/11/13,ZMX,外資,65155,14877694,61465,14028567,3690,849127,2319,528407,615,140216,1704,388191
2024/11/13,NQF,投信,0,0,0,0,0,0,1,1056,0,0,1,1056
2024/11/13,NQF,外資,1077,1141164,1058,1121212,19,19952,127,135615,1111,1174910,-984,-1039295
2024/11/14,TX,自營商,11137,50717098,10262,46745377,875,3971720,8288,37628664,5529,25105948,2759,12522716
2024/11/14,TX,投信,764,3471279,215,976508,549,2494771,32111,145736260,5967,27080633,26144,118655627
2024/11/14,TE,自營商,102,508784,86,429167,16,79617,72,358760,122,608005,-50,-249245
2024/11/14,TE,投信,0,0,0,0,0,0,248,1235685,10,49826,238,1185859
2024/11/14,TE,外資,798,3985348,798,3984405,0,943,444,2212274,820,4085732,-376,-1873458
2024/11/14,MTX,自營商,15369,17524803,15695,17898233,-326,-373431,2564,2912608,11676,13257732,-9112,-10345124
2024/11/14,MTX,投信,0,0,4,4541,-4,-4541,140,158844,17,19288,123,139556
2024/11/13,NQF,自營商,75,79338,3,3178,72,76160,0,0,591,624244,-591,-624244
2024/11/14,MTX,外資,148521,169278571,150599,171651708,-2078,-2373137,8371,9498054,6224,7063382,2147,2434672
2024/11/14,TX,外資,77549,353465336,79946,364459358,-2397,-10994022,11433,51892207,58681,266354169,-47248,-214461962
2024/11/14,ZMX,自營商,13548,3096209,14850,3387600,-1302,-291391,324,73556,13189,2994932,-12865,-2921376
2024/11/14,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2024/11/14,NQF,投信,0,0,0,0,0,0,1,1056,0,0,1,1056
2024/11/14,ZMX,外資,66125,15083743,69774,15908458,-3649,-824716,1227,278431,842,191216,385,87215
2024/11/15,TX,投信,2119,9675160,2267,10338901,-148,-663741,31926,145357238,5930,26996110,25996,118361128
2024/11/14,NQF,外資,1095,1158999,1154,1221781,-59,-62782,108,115525,1151,1217258,-1043,-1101733
2024/11/15,TX,自營商,6533,29785119,7828,35707514,-1295,-5922395,6754,30765336,5289,24092914,1465,6672422
2024/11/15,TX,外資,65317,297745299,63416,289099830,1901,8645469,14280,65025876,59464,270777703,-45184,-205751827
2024/11/15,TE,投信,23,115000,25,124780,-2,-9779,246,1227101,10,49870,236,1177231
2024/11/15,TE,自營商,65,325207,74,370105,-9,-44898,68,339142,127,633505,-59,-294363
2024/11/14,NQF,自營商,14,14802,22,23254,-8,-8452,0,0,599,632754,-599,-632754
2024/11/15,MTX,自營商,11184,12753607,12036,13720855,-852,-967248,3377,3848933,13320,15171505,-9943,-11322572
2024/11/15,MTX,投信,117,133408,92,104795,25,28613,160,182246,12,13675,148,168571
2024/11/15,TE,外資,673,3361424,633,3161986,40,199438,446,2225281,782,3901277,-336,-1675996
2024/11/15,ZMX,外資,53566,12206991,46950,10695757,6616,1511234,4806,1094005,815,185676,3991,908329
2024/11/15,MTX,外資,111456,127007206,108075,123154900,3381,3852306,10536,11991512,5058,5758447,5478,6233065
2024/11/15,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2024/11/15,NQF,外資,795,837292,996,1048397,-201,-211105,115,121812,1359,1422104,-1244,-1300292
2024/11/15,NQF,投信,0,0,0,0,0,0,1,1046,0,0,1,1046
2024/11/15,NQF,自營商,41,43281,4,4183,37,39097,0,0,562,587655,-562,-587655
2024/11/15,ZMX,自營商,9718,2216933,8905,2028954,813,187979,396,90233,12573,2863682,-12177,-2773449
2024/11/18,TX,自營商,11143,50452050,11173,50595673,-30,-143623,6647,30028518,5060,22871181,1587,7157337
2024/11/18,TE,外資,1219,6017464,1295,6394273,-76,-376808,400,1971613,812,4001125,-412,-2029512
2024/11/18,TX,投信,19216,86984111,18765,84856298,451,2127813,32550,147081557,6103,27576747,26447,119504810
2024/11/18,TX,外資,89921,407099228,91285,413373027,-1364,-6273799,14451,65293941,61034,275761600,-46583,-210467659
2024/11/18,TE,投信,178,879718,168,829047,10,50671,246,1212251,0,0,246,1212251
2024/11/18,MTX,投信,29,32793,38,42927,-9,-10134,154,174031,15,16956,139,157075
2024/11/18,MTX,自營商,15173,17188470,15664,17745043,-491,-556574,2246,2540117,13283,15010066,-11037,-12469949
2024/11/18,TE,自營商,118,583025,103,508527,15,74498,73,359121,122,600300,-49,-241179
2024/11/18,MTX,外資,112407,127309862,112219,127081740,188,228123,11525,13008286,6455,7289150,5070,5719136
2024/11/18,ZMX,自營商,11633,2640173,12383,2807292,-750,-167119,49,11102,13001,2937947,-12952,-2926845
2024/11/18,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2024/11/18,NQF,自營商,18,18497,22,22537,-4,-4040,0,0,566,584310,-566,-584310
2024/11/18,ZMX,外資,48076,10892315,54556,12355661,-6480,-1463346,2105,475164,934,211029,1171,264135
2024/11/18,NQF,外資,1085,1120409,1346,1391516,-261,-271108,108,112901,1613,1666279,-1505,-1553378
2024/11/19,TX,自營商,13283,60418359,16553,75311126,-3270,-14892767,4159,19025737,5950,27236693,-1791,-8210956
2024/11/19,TX,投信,16997,77798494,16424,75089955,573,2708539,32961,150928212,5941,27203463,27020,123724749
2024/11/19,TE,自營商,210,1045010,220,1095490,-10,-50481,42,209834,87,435257,-45,-225423
2024/11/18,NQF,投信,0,0,0,0,0,0,1,1032,0,0,1,1032
2024/11/19,TE,投信,37,184998,37,184192,0,806,246,1231204,0,0,246,1231204
2024/11/19,TX,外資,88169,400520599,85050,386590796,3119,13929803,17897,81904707,59266,271270796,-41369,-189366089
2024/11/19,MTX,外資,118595,134330454,111813,126653865,6782,7676589,9557,10920810,4803,5490834,4754,5429976
2024/11/19,TE,外資,537,2670534,548,2726439,-11,-55905,398,1991961,821,4107716,-423,-2115755
2024/11/19,MTX,自營商,21500,24417362,21826,24779292,-326,-361931,2919,3341050,13878,15873359,-10959,-12532309
2024/11/19,MTX,投信,29,33177,29,33117,0,60,154,176292,15,17171,139,159121
2024/11/19,ZMX,自營商,17287,3927832,11768,2666105,5519,1261727,307,70238,7600,1738143,-7293,-1667905
2024/11/19,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2024/11/19,NQF,投信,0,0,0,0,0,0,1,1034,0,0,1,1034
2024/11/19,ZMX,外資,55665,12602674,44866,10152328,10799,2450346,6417,1466159,857,195890,5560,1270269
2024/11/19,NQF,自營商,13,13465,4,4137,9,9328,0,0,557,575854,-557,-575854
2024/11/19,NQF,外資,1038,1070863,1065,1098692,-27,-27828,106,111006,1638,1694486,-1532,-1583480
2024/11/20,TX,自營商,17870,81527144,14924,68106779,2946,13420364,4424,20161810,5437,24782113,-1013,-4620303
2024/11/20,TE,自營商,245,1220999,242,1206691,3,14308,25,124355,116,577007,-91,-452652
2024/11/20,TE,投信,28,139833,18,89513,10,50320,256,1273395,0,0,256,1273395
2024/11/20,TX,外資,63038,287598186,69264,316065108,-6226,-28466922,12239,55758662,54124,246582950,-41885,-190824288
2024/11/20,MTX,自營商,23018,26261254,24036,27438547,-1018,-1177293,1502,1715235,10420,11877557,-8918,-10162322
2024/11/20,MTX,外資,99975,114027849,107860,123040864,-7885,-9013015,1298,1478357,7173,8170007,-5875,-6691650
2024/11/20,TX,投信,402,1833520,718,3273885,-316,-1440364,32730,149111334,6026,27453251,26704,121658083
2024/11/20,MTX,投信,2,2279,2,2278,0,1,156,177676,17,19362,139,158314
2024/11/20,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2024/11/20,ZMX,外資,46068,10511482,49489,11289807,-3421,-778325,892,203189,21,4799,871,198390
2024/11/20,ZMX,自營商,10700,2442542,21328,4865629,-10628,-2423088,212,48414,12573,2865880,-12361,-2817466
2024/11/20,NQF,投信,0,0,0,0,0,0,1,1040,0,0,1,1040
2024/11/21,TX,自營商,6190,28012524,6412,29023307,-222,-1010783,4403,19886466,5675,25635560,-1272,-5749094
2024/11/20,TE,外資,415,2070589,475,2369210,-60,-298621,389,1934964,754,3750547,-365,-1815583
2024/11/20,NQF,外資,1282,1322878,1328,1369270,-46,-46392,87,91583,1665,1732514,-1578,-1640931
2024/11/20,NQF,自營商,20,20714,14,14512,6,6201,0,0,551,573095,-551,-573095
2024/11/21,TX,投信,733,3312882,593,2680417,140,632465,32949,148764735,6105,27564075,26844,121200660
2024/11/21,TX,外資,60354,273305657,59832,270913663,522,2391994,11141,50302089,54848,247642514,-43707,-197340425
2024/11/21,TE,自營商,110,542119,77,379413,33,162707,31,152340,89,437369,-58,-285029
2024/11/21,TE,外資,557,2745742,601,2963736,-44,-217993,404,1985337,813,3995245,-409,-2009908
2024/11/21,MTX,自營商,8012,9074319,8053,9120670,-41,-46351,1623,1836594,10860,12267721,-9237,-10431127
2024/11/21,MTX,投信,0,0,3,3387,-3,-3387,155,174956,19,21446,136,153510
2024/11/21,ZMX,自營商,7433,1685542,12320,2790535,-4887,-1104993,1075,242728,16193,3657339,-15118,-3414611
2024/11/21,MTX,外資,104385,118173307,111610,126347321,-7225,-8174014,766,864666,5447,6148972,-4681,-5284306
2024/11/21,TE,投信,0,0,0,0,0,0,256,1258035,0,0,256,1258035
2024/11/21,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2024/11/21,NQF,自營商,38,39415,118,121990,-80,-82575,0,0,631,652454,-631,-652454
2024/11/21,NQF,外資,1057,1094296,956,988084,101,106212,76,79533,1553,1606309,-1477,-1526776
2024/11/21,NQF,投信,0,0,0,0,0,0,1,1034,0,0,1,1034
2024/11/21,ZMX,外資,44436,10064203,50254,11377976,-5818,-1313773,1193,269332,1355,306032,-162,-36700
2024/11/22,TX,自營商,7395,33758933,9172,41904797,-1777,-8145864,3704,17069176,6973,32130817,-3269,-15061641
2024/11/22,TX,投信,507,2334211,430,1979081,77,355129,32900,151550560,5979,27541666,26921,124008894
2024/11/22,TX,外資,80639,367160181,77033,350778100,3606,16382081,12771,58828740,50973,234805759,-38202,-175977019
2024/11/22,TE,外資,613,3073603,573,2872965,40,200638,414,2086974,783,3947103,-369,-1860129
2024/11/22,TE,自營商,57,284640,118,589802,-61,-305162,35,176435,153,771273,-118,-594838
2024/11/22,TE,投信,10,50407,0,0,10,50407,266,1340906,0,0,266,1340906
2024/11/22,MTX,投信,1,1152,0,0,1,1152,155,178498,18,20729,137,157769
2024/11/22,ZMX,自營商,19367,4414242,10870,2467094,8497,1947149,5639,1299078,11965,2756682,-6326,-1457604
2024/11/22,MTX,自營商,12042,13742787,10942,12475038,1100,1267749,2925,3374226,10241,11800774,-7316,-8426548
2024/11/22,MTX,外資,150983,171773180,137892,156878691,13091,14894489,5668,6527572,2645,3046119,3023,3481453
2024/11/22,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2024/11/22,NQF,自營商,29,30054,38,39396,-9,-9342,0,0,640,665696,-640,-665696
2024/11/22,NQF,投信,0,0,0,0,0,0,1,1040,0,0,1,1040
2024/11/22,NQF,外資,2170,2250840,2246,2329234,-76,-78394,179,188483,1732,1803102,-1553,-1614619
2024/11/22,ZMX,外資,80681,18348877,61989,14085973,18692,4262904,7535,1735461,50,11541,7485,1723920
2024/11/25,TX,自營商,5819,26898837,5353,24769316,466,2129521,4306,19869339,7050,32529137,-2744,-12659798
2024/11/25,TE,自營商,59,297971,52,263133,7,34838,44,221258,156,784462,-112,-563204
2024/11/25,TX,投信,143,659587,382,1763740,-239,-1104153,32661,150645596,5979,27577540,26682,123068056
2024/11/25,TE,投信,0,0,0,0,0,0,266,1337608,0,0,266,1337608
2024/11/25,TX,外資,49832,230252178,56378,260507713,-6546,-30255536,12115,55879784,58458,269637348,-46343,-213757564
2024/11/25,TE,外資,412,2082771,474,2394665,-62,-311894,348,1749953,779,3917279,-431,-2167326
2024/11/25,MTX,自營商,7221,8346108,8388,9696331,-1167,-1350222,2801,3235373,11926,13760796,-9125,-10525423
2024/11/25,MTX,投信,0,0,0,0,0,0,155,178731,18,20756,137,157975
2024/11/25,MTX,外資,83018,95894531,93905,108472360,-10887,-12577829,2407,2775521,5204,6001220,-2797,-3225699
2024/11/25,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2024/11/25,NQF,自營商,40,41568,36,37461,4,4107,0,0,636,666846,-636,-666846
2024/11/25,NQF,投信,0,0,0,0,0,0,1,1049,0,0,1,1049
2024/11/25,ZMX,外資,37507,8664686,47035,10861916,-9528,-2197230,4599,1060621,77,17793,4522,1042828
2024/11/26,TX,自營商,7995,36407030,6624,30184281,1371,6222749,4672,21158247,6067,27478230,-1395,-6319983
2024/11/26,TX,投信,116,527813,981,4450779,-865,-3922966,31976,144748957,6159,27880561,25817,116868396
2024/11/25,NQF,外資,938,977813,910,948579,28,29234,172,182612,1697,1781021,-1525,-1598409
2024/11/25,ZMX,自營商,4276,990220,8868,2049166,-4592,-1058946,3384,780725,12272,2831422,-8888,-2050697
2024/11/26,TE,自營商,94,465683,46,227771,48,237912,54,266058,116,571532,-62,-305474
2024/11/26,MTX,自營商,9750,11114035,9929,11318675,-179,-204640,3232,3662808,12758,14450315,-9526,-10787507
2024/11/26,MTX,投信,0,0,0,0,0,0,155,175414,18,20371,137,155043
2024/11/26,MTX,外資,93712,106873243,100057,114135566,-6345,-7262323,1790,2025749,5522,6250406,-3732,-4224657
2024/11/26,TE,投信,0,0,0,0,0,0,266,1310582,0,0,266,1310582
2024/11/26,TE,外資,460,2277540,490,2426499,-30,-148959,332,1635764,793,3907111,-461,-2271347
2024/11/26,ZMX,外資,38575,8805970,47532,10851201,-8957,-2045231,1725,390451,30,6817,1695,383634
2024/11/26,ZMX,自營商,5448,1242809,14585,3325812,-9137,-2083003,1709,386951,18184,4118148,-16475,-3731197
2024/11/26,NQF,自營商,21,21985,57,59975,-36,-37990,0,0,672,702192,-672,-702192
2024/11/26,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2024/11/26,NQF,投信,0,0,0,0,0,0,1,1044,0,0,1,1044
2024/11/27,TX,自營商,8354,37674975,7861,35442551,493,2232425,5046,22567369,5765,25785939,-719,-3218570
2024/11/27,TX,投信,294,1317748,375,1678648,-81,-360900,32025,143164560,6289,28114346,25736,115050214
2024/11/27,TX,外資,55947,252513428,52729,238098473,3218,14414955,12975,58004929,58313,260693251,-45338,-202688322
2024/11/27,TE,自營商,88,430894,60,293903,28,136991,40,194424,89,432605,-49,-238181
2024/11/27,MTX,投信,1,1118,2,2236,-1,-1118,156,174346,20,22352,136,151994
2024/11/27,TE,外資,388,1902017,390,1911368,-2,-9351,331,1608859,794,3859316,-463,-2250457
2024/11/27,MTX,自營商,10042,11333894,10125,11426456,-83,-92562,2129,2384293,12344,13808118,-10215,-11423825
2024/11/27,MTX,外資,96074,108474731,94202,106364410,1872,2110321,3870,4325121,5533,6185210,-1663,-1860089
2024/11/27,ZMX,外資,42558,9616949,44766,10107731,-2208,-490783,1897,424077,1475,329717,422,94360
2024/11/27,TE,投信,0,0,8,38898,-8,-38898,258,1254035,0,0,258,1254035
2024/11/26,TX,外資,56883,259383389,57343,261512273,-460,-2128883,11634,52665694,60096,272050443,-48462,-219384749
2024/11/27,ZMX,自營商,6212,1404390,9768,2202647,-3556,-798257,1055,235890,22006,4921545,-20951,-4685655
2024/11/27,NQF,自營商,49,51368,0,0,49,51368,1,1049,624,654713,-623,-653664
2024/11/27,NQF,投信,0,0,0,0,0,0,1,1049,0,0,1,1049
2024/11/27,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2024/11/27,NQF,外資,897,941033,801,840165,96,100868,273,290008,1527,1603309,-1254,-1313301
2024/11/26,NQF,外資,1341,1403692,1166,1219769,175,183923,196,207282,1546,1615844,-1350,-1408562
2024/11/28,TX,自營商,7319,32608283,7736,34490959,-417,-1882676,4926,22010523,5899,26359859,-973,-4349336
2024/11/28,TE,投信,0,0,0,0,0,0,258,1251816,0,0,258,1251816
2024/11/28,TX,投信,1369,6107390,124,553188,1245,5554202,33293,148686538,6312,28189392,26981,120497146
2024/11/28,TE,自營商,51,246931,46,222541,5,24390,53,257156,97,470655,-44,-213499
2024/11/28,MTX,自營商,9747,10867016,9066,10107670,681,759346,1422,1593505,11478,12827988,-10056,-11234483
2024/11/28,MTX,投信,0,0,1,1116,-1,-1116,156,174174,21,23447,135,150727
2024/11/28,TX,外資,63329,282154529,65340,291187893,-2011,-9033364,12212,54540786,59472,265613826,-47260,-211073040
2024/11/28,TE,外資,417,2017720,458,2216158,-41,-198438,317,1538084,821,3983492,-504,-2445408
2024/11/28,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2024/11/28,ZMX,自營商,10276,2293062,8154,1817495,2122,475567,549,122709,20028,4474952,-19479,-4352243
2024/11/28,MTX,外資,122766,136774709,121459,135315292,1307,1459417,3992,4457100,4481,5004615,-489,-547515
2024/11/28,ZMX,外資,57954,12916143,53940,12016334,4014,899809,3331,743901,10,2249,3321,741652
2024/11/28,NQF,自營商,37,38625,30,31558,7,7067,0,0,616,643753,-616,-643753
2024/11/28,NQF,外資,677,706352,709,739690,-32,-33338,312,329472,1598,1670673,-1286,-1341201
2024/11/28,NQF,投信,0,0,0,0,0,0,1,1044,0,0,1,1044
2024/11/29,TX,自營商,6580,29254483,6291,28029083,289,1225401,5169,23072115,5882,26256295,-713,-3184180
2024/11/29,TX,外資,51468,229072783,49237,219095980,2231,9976803,12597,56202633,57456,256346974,-44859,-200144341
2024/11/29,TE,自營商,46,222780,45,217817,1,4963,47,228373,90,437310,-43,-208937
2024/11/29,TX,投信,359,1599921,188,839276,171,760645,33503,149470284,6351,28334351,27152,121135933
2024/11/29,TE,外資,528,2560312,553,2681361,-25,-121050,271,1316789,800,3887213,-529,-2570424
2024/11/29,TE,投信,0,0,0,0,0,0,258,1253622,0,0,258,1253622
2024/11/29,MTX,自營商,8363,9304364,8091,9004452,272,299912,2041,2282565,11711,13074334,-9670,-10791769
2024/11/29,MTX,投信,0,0,0,0,0,0,156,173995,21,23422,135,150573
2024/11/29,ZMX,自營商,7322,1630670,7215,1603352,107,27319,584,130440,19946,4451935,-19362,-4321495
2024/11/29,MTX,外資,83643,93052085,83899,93337041,-256,-284956,3478,3879230,4416,4926945,-938,-1047715
2024/11/29,ZMX,外資,39813,8862122,36767,8176870,3046,685252,3966,884791,34,7613,3932,877178
2024/11/29,NQF,自營商,39,40687,9,9384,30,31302,0,0,586,613579,-586,-613579
2024/11/29,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2024/11/29,NQF,投信,0,0,0,0,0,0,1,1046,0,0,1,1046
2024/12/02,TX,自營商,5741,25922743,7339,33182450,-1598,-7259707,4821,22016651,7147,32635119,-2326,-10618468
2024/11/29,NQF,外資,299,312503,257,268561,42,43942,316,334723,1560,1634066,-1244,-1299343
2024/12/02,TE,投信,0,0,0,0,0,0,258,1288142,0,0,258,1288142
2024/12/02,TE,自營商,59,292280,91,450926,-32,-158646,40,199712,115,574172,-75,-374460
2024/12/02,TX,投信,862,3932009,431,1964476,431,1967533,33681,153733556,6098,27833711,27583,125899845
2024/12/02,TX,外資,56146,253138342,51166,230715390,4980,22422952,15865,72416517,53374,243632310,-37509,-171215793
2024/12/02,MTX,投信,0,0,0,0,0,0,156,178012,21,23963,135,154049
2024/12/02,MTX,自營商,11678,13185897,10485,11826235,1193,1359662,3737,4272333,12112,13830313,-8375,-9557980
2024/12/02,TE,外資,364,1805434,348,1725281,16,80153,258,1288142,771,3849457,-513,-2561315
2024/12/02,MTX,外資,96732,108963294,87713,98788599,9019,10174695,5092,5810570,3880,4428438,1212,1382132
2024/12/02,NQF,自營商,9,9409,42,44079,-33,-34670,0,0,619,649785,-619,-649785
2024/12/02,ZMX,自營商,14093,3183772,6704,1504550,7389,1679222,2679,611870,14862,3393319,-12183,-2781449
2024/12/02,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/02,ZMX,外資,53836,12127733,36540,8216086,17296,3911647,8183,1867594,10,2297,8173,1865297
2024/12/02,NQF,投信,0,0,0,0,0,0,1,1049,0,0,1,1049
2024/12/02,NQF,外資,490,513131,688,721192,-198,-208062,318,337621,1760,1848494,-1442,-1510873
2024/12/03,TX,自營商,7071,32611636,7982,36810491,-911,-4198855,4330,20026942,7554,34928354,-3224,-14901412
2024/12/03,TX,外資,48854,225102889,50382,232137603,-1528,-7034714,14441,66753107,53276,246267183,-38835,-179514076
2024/12/03,TE,自營商,77,388929,94,475222,-17,-86293,62,313903,154,779640,-92,-465737
2024/12/03,TX,投信,861,3977484,288,1330308,573,2647176,33985,157085467,5829,26942804,28156,130142663
