日期,契約名稱,身份別,多方交易口數,多方契約金額,空方交易口數,空方契約金額,多空淨額交易口數,多空淨額契約金額,多方未平倉口數,多方未平倉契約金額,空方未平倉口數,空方未平倉契約金額,多空淨額未平倉口數,多空淨額未平倉契約金額
2025/03/31,MTX,投信,4,4158,0,0,4,4158,159,165074,17,17649,142,147425
2025/03/31,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2025/03/31,NQF,投信,0,0,0,0,0,0,18,17307,0,0,18,17307
2025/03/31,NQF,自營商,177,171076,164,158691,13,12385,0,0,126,121149,-126,-121149
2025/03/31,ZMX,外資,73553,15567638,67567,14303685,5986,1263954,11,2284,1048,217827,-1037,-215543
2025/03/31,NQF,外資,1958,1920208,2090,2051732,-132,-131524,0,0,1176,1131267,-1176,-1131267
2025/03/28,ZMX,自營商,14785,3211679,20674,4487668,-5889,-1275989,495,106179,36496,7879279,-36001,-7773100
2025/04/01,TX,自營商,10622,44676753,10747,45274276,-125,-597523,4499,19049290,5726,24251224,-1227,-5201934
2025/04/01,TX,外資,76794,322581800,77079,323647617,-285,-1065817,17363,73576004,46748,198045297,-29385,-124469293
2025/04/01,TX,投信,1056,4477994,15,63567,1041,4414427,37940,160766956,7734,32772052,30206,127994904
2025/04/01,TE,投信,0,0,3,13694,-3,-13694,186,849053,10,45648,176,803405
2025/04/01,TE,自營商,35,158192,108,490532,-73,-332341,49,223675,92,419962,-43,-196287
2025/04/01,TE,外資,673,3052233,549,2488611,124,563622,123,561470,441,2013077,-318,-1451607
2025/04/01,MTX,外資,125094,131231245,123637,129677815,1457,1553429,2969,3145346,3002,3180374,-33,-35028
2025/04/01,MTX,投信,2,2120,0,0,2,2120,159,168437,15,15890,144,152547
2025/04/01,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2025/04/01,ZMX,自營商,22965,4826669,10251,2149560,12714,2677109,3179,672877,23224,4916252,-20045,-4243375
2025/04/01,MTX,自營商,17608,18498032,13691,14374737,3917,4123295,3853,4082094,10961,11587762,-7108,-7505668
2025/04/01,ZMX,外資,64491,13521627,56300,11795326,8191,1726301,335,71027,51,10805,284,60222
2025/04/01,NQF,投信,0,0,0,0,0,0,18,17451,0,0,18,17451
2025/04/02,TX,自營商,9844,41844180,10230,43490052,-386,-1645872,4980,21198873,6571,27976002,-1591,-6777129
2025/04/01,NQF,外資,1895,1822257,2081,1999595,-186,-177338,11,10665,1373,1331672,-1362,-1321007
2025/04/01,NQF,自營商,235,225631,276,264476,-41,-38846,0,0,167,161907,-167,-161907
2025/04/02,TX,投信,29,123343,435,1852326,-406,-1728983,37531,159852035,7731,32927875,29800,126924160
2025/04/02,TE,外資,342,1568470,315,1444903,27,123567,136,623234,427,1956770,-291,-1333536
2025/04/02,TE,投信,0,0,0,0,0,0,186,852364,10,45826,176,806538
2025/04/02,MTX,投信,0,0,3,3195,-3,-3195,156,166109,15,15972,141,150137
2025/04/02,TX,外資,69877,296959911,66429,282297216,3448,14662695,19514,83117028,43799,186507788,-24285,-103390760
2025/04/02,MTX,外資,119966,127434868,113734,120808792,6232,6626076,3456,3680254,3051,3249188,405,431066
2025/04/02,TE,自營商,33,151574,65,298138,-32,-146564,53,242881,128,586573,-75,-343692
2025/04/02,MTX,自營商,12448,13226794,10536,11193702,1912,2033092,4603,4902332,9985,10609473,-5382,-5707141
2025/04/02,ZMX,自營商,13887,2953541,9995,2119603,3892,833938,4195,892712,19993,4254057,-15798,-3361345
2025/04/02,NQF,自營商,94,91461,83,80653,11,10808,0,0,156,152857,-156,-152857
2025/04/02,ZMX,外資,61070,12972721,57278,12162539,3792,810182,10,2130,4,852,6,1278
2025/04/02,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2025/04/02,NQF,投信,0,0,0,0,0,0,18,17637,0,0,18,17637
2025/04/02,NQF,外資,1966,1915512,1774,1727942,192,187570,0,0,1170,1146795,-1170,-1146795
2025/04/07,TX,自營商,3754,15669647,4036,16757335,-282,-1087689,4603,17633143,6455,24733459,-1852,-7100316
2025/04/07,TX,投信,0,0,0,0,0,0,37531,143871335,7731,29636015,29800,114235320
2025/04/07,TX,外資,45852,195276895,46277,197490415,-425,-2213520,18576,71212423,43727,167586907,-25151,-96374484
2025/04/07,TE,投信,0,0,0,0,0,0,186,767138,10,41244,176,725894
2025/04/07,MTX,自營商,9808,10205481,11143,11494464,-1335,-1288983,4831,4630413,11554,11053204,-6723,-6422791
2025/04/07,TE,自營商,3,13891,12,54838,-9,-40947,52,214472,136,560918,-84,-346446
2025/04/07,TE,外資,72,332270,45,207808,27,124462,165,680526,429,1769368,-264,-1088842
2025/04/07,ZMX,自營商,13461,2865459,10808,2269902,2653,595557,3473,665171,17008,3256333,-13535,-2591162
2025/04/07,MTX,投信,0,0,0,0,0,0,156,149503,15,14375,141,135128
2025/04/07,MTX,外資,93727,100038081,98084,104603430,-4357,-4565349,2047,1961960,5502,5273311,-3455,-3311351
2025/04/07,ZMX,外資,49028,10485691,55363,11813651,-6335,-1327960,10,1917,4,767,6,1150
2025/04/07,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2025/04/07,NQF,投信,0,0,0,0,0,0,18,15089,0,0,18,15089
2025/04/07,NQF,自營商,263,223718,203,175500,60,48217,18,15089,114,95566,-96,-80477
2025/04/07,NQF,外資,2213,2062169,2256,2102082,-43,-39914,11,9221,1224,1026599,-1213,-1017378
2025/04/08,TX,自營商,23510,85929223,20747,75749095,2763,10180128,5590,20287997,4658,16907756,932,3380241
2025/04/08,TX,投信,2677,9789012,4821,17342986,-2144,-7553973,38117,138509483,10461,38013182,27656,100496301
2025/04/08,TE,投信,17,66136,12,47308,5,18828,181,698117,0,0,181,698117
2025/04/08,TE,自營商,140,545398,76,295848,64,249550,69,266133,89,343273,-20,-77140
2025/04/08,TX,外資,207161,755307972,211985,773798916,-4824,-18490944,18277,66411195,48354,175642777,-30077,-109231582
2025/04/08,TE,外資,767,2981580,771,2999389,-4,-17809,287,1106959,555,2140635,-268,-1033676
2025/04/08,MTX,自營商,33548,30576389,33665,30719282,-117,-142893,5348,4865788,12253,11109423,-6905,-6243635
2025/04/08,MTX,外資,392465,357668771,391330,356896542,1135,772228,7400,6722311,8937,8118211,-1537,-1395900
2025/04/08,ZMX,外資,192570,35090942,190684,34799876,1886,291067,30,5441,13,2362,17,3079
2025/04/08,MTX,投信,0,0,0,0,0,0,156,141718,15,13627,141,128091
2025/04/08,ZMX,自營商,29866,5451408,32807,5995951,-2941,-544543,2967,536886,19538,3542928,-16571,-3006042
2025/04/08,NQF,自營商,191,168522,184,158633,7,9889,0,0,89,78921,-89,-78921
2025/04/08,NQF,外資,2695,2342864,2155,1867003,540,475861,250,221716,923,818803,-673,-597087
2025/04/09,TX,自營商,24998,89406894,23271,83049493,1727,6357401,6784,23291087,4426,15196079,2358,8095008
2025/04/08,NQF,投信,0,0,0,0,0,0,18,15962,0,0,18,15962
2025/04/08,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2025/04/09,TX,外資,192271,693750300,190001,686101810,2270,7648490,19331,66435972,47202,162167189,-27871,-95731217
2025/04/09,TX,投信,818,2831949,1149,4031307,-331,-1199358,38173,131192954,10848,37282403,27325,93910551
2025/04/09,TE,外資,1254,4792915,1251,4780922,3,11993,319,1174430,584,2150054,-265,-975624
2025/04/09,TE,自營商,169,652641,138,532222,31,120418,115,423387,122,449161,-7,-25774
2025/04/09,TE,投信,0,0,0,0,0,0,181,666370,0,0,181,666370
2025/04/09,MTX,投信,4,3599,0,0,4,3599,160,137472,15,12888,145,124584
2025/04/09,MTX,自營商,33558,30022151,36579,32698543,-3021,-2676392,4482,3847262,13528,11597694,-9046,-7750432
2025/04/09,MTX,外資,368015,332456726,368029,332357780,-14,98946,9161,7871094,10684,9179487,-1523,-1308393
2025/04/09,ZMX,自營商,26979,4909407,37826,6790875,-10847,-1881469,3498,599372,31596,5423326,-28098,-4823954
2025/04/09,NQF,投信,0,0,0,0,0,0,18,15166,0,0,18,15166
2025/04/09,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2025/04/09,ZMX,外資,193177,34974463,194721,35257682,-1544,-283219,14,2406,401,68906,-387,-66500
2025/04/09,NQF,自營商,46,40347,187,160399,-141,-120052,0,0,230,193787,-230,-193787
2025/04/10,TX,自營商,8439,30484558,9804,35314410,-1365,-4829852,6539,24698816,5543,20917661,996,3781155
2025/04/09,NQF,外資,3309,2929229,3126,2757335,183,171894,28,23847,518,437074,-490,-413227
2025/04/10,TX,外資,112967,397206739,109379,384281718,3588,12925020,23058,87138800,45708,172730236,-22650,-85591436
2025/04/10,TE,自營商,30,118845,35,134713,-5,-15868,122,494070,134,542659,-12,-48589
2025/04/10,TX,投信,0,0,20,75596,-20,-75596,38153,144233601,10848,41009776,27305,103223825
2025/04/10,TE,投信,0,0,0,0,0,0,181,732978,0,0,181,732978
2025/04/10,MTX,投信,0,0,0,0,0,0,160,151216,15,14177,145,137039
2025/04/10,MTX,自營商,17883,16044390,16522,14792976,1361,1251414,4493,4241013,11955,11272325,-7462,-7031312
2025/04/10,TE,外資,133,505072,70,262049,63,243024,367,1486203,569,2304222,-202,-818019
2025/04/10,MTX,外資,242565,213816423,225810,198692716,16755,15123707,13443,12703348,3981,3762270,9462,8941078
2025/04/10,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2025/04/10,ZMX,自營商,40253,7206412,15305,2734493,24948,4471918,8601,1623715,12926,2437599,-4325,-813884
2025/04/10,NQF,自營商,335,309418,142,128047,193,181371,17,16235,54,51570,-37,-35335
2025/04/10,ZMX,外資,149021,26249241,147602,26001289,1419,247952,141,26651,2919,551714,-2778,-525063
2025/04/10,NQF,投信,0,0,0,0,0,0,18,17190,0,0,18,17190
2025/04/10,NQF,外資,2750,2436872,2512,2216359,238,220514,227,217027,479,457883,-252,-240856
2025/04/11,TX,投信,6911,26691898,1585,6160376,5326,20531522,40309,157545388,7678,30010231,32631,127535157
2025/04/11,TE,自營商,78,318780,163,665600,-85,-346820,103,434357,200,843509,-97,-409152
2025/04/11,TE,投信,2,8446,10,41760,-8,-33314,183,771821,10,42120,173,729701
2025/04/11,MTX,自營商,26272,25013321,26722,25478890,-450,-465569,4725,4606033,12420,12100940,-7695,-7494907
2025/04/11,MTX,投信,9,8676,0,0,9,8676,169,165138,15,14657,154,150481
2025/04/11,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2025/04/11,TE,外資,1705,6983609,1651,6763140,54,220469,293,1235751,441,1859928,-148,-624177
2025/04/11,MTX,外資,369299,351311198,364582,346785033,4717,4526165,12794,12495262,4571,4465668,8223,8029594
2025/04/11,ZMX,外資,208939,39746083,204539,38911129,4400,834954,13,2540,2891,564629,-2878,-562089
2025/04/11,ZMX,自營商,32245,6155136,27375,5199342,4870,955794,8327,1623739,9247,1799894,-920,-176155
2025/04/11,NQF,外資,1737,1613696,2226,2072181,-489,-458485,44,41353,785,732781,-741,-691428
2025/04/11,NQF,自營商,59,54739,266,246113,-207,-191375,0,0,244,227628,-244,-227628
2025/04/14,TX,投信,21871,85596204,21569,84508106,302,1088098,41504,161760255,8571,33401245,32933,128359010
2025/04/11,NQF,投信,0,0,0,0,0,0,18,16792,0,0,18,16792
2025/04/14,TE,自營商,163,690000,233,986985,-70,-296985,129,541544,296,1242655,-167,-701111
2025/04/14,TX,外資,158101,618066909,158328,618800810,-227,-733902,22815,88875634,46698,181899308,-23883,-93023674
2025/04/14,TX,自營商,17810,69762163,17488,68583232,322,1178931,6752,26289113,7715,30024101,-963,-3734988
2025/04/14,TE,外資,1344,5710700,1297,5508838,47,201863,285,1196426,386,1620706,-101,-424280
2025/04/14,MTX,自營商,20166,19752906,21879,21415902,-1713,-1662996,2597,2522953,12529,12175972,-9932,-9653019
2025/04/14,MTX,投信,152,148243,140,136653,12,11589,183,178254,17,16555,166,161699
2025/04/14,TE,投信,77,324834,68,286379,9,38455,182,764181,0,0,182,764181
2025/04/14,ZMX,自營商,22706,4453798,26836,5232870,-4130,-779071,5431,1055522,11701,2273363,-6270,-1217841
2025/04/14,MTX,外資,243968,238015601,247927,241812873,-3959,-3797273,11540,11243026,7407,7219437,4133,4023589
2025/04/14,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2025/04/14,ZMX,外資,142852,27848115,146264,28503902,-3412,-655787,8,1560,3483,678718,-3475,-677158
2025/04/14,NQF,投信,0,0,0,0,0,0,18,17175,0,0,18,17175
2025/04/14,NQF,自營商,292,275781,46,43207,246,232574,28,26716,26,24808,2,1908
2025/04/15,TX,投信,25194,99482673,24448,96622412,746,2860261,42950,169898527,9271,36674444,33679,133224083
2025/04/14,NQF,外資,1347,1265372,1003,935928,344,329444,188,179794,585,558555,-397,-378761
2025/04/15,TX,自營商,12944,50906053,13671,53758561,-727,-2852507,6706,26508255,8264,32654660,-1558,-6146405
2025/04/15,TE,投信,123,521904,115,487948,8,33956,190,808260,0,0,190,808260
2025/04/15,TE,自營商,131,554523,172,728667,-41,-174144,138,586671,343,1458396,-205,-871725
2025/04/15,TX,外資,97411,382492149,96132,377385051,1279,5107098,27727,109680698,50125,198214119,-22398,-88533421
2025/04/15,TE,外資,718,3038219,685,2898035,33,140184,339,1441431,407,1730648,-68,-289217
2025/04/15,MTX,自營商,17693,17350748,15422,15118634,2271,2232114,3290,3246974,11515,11361556,-8225,-8114582
2025/04/15,MTX,投信,38,37573,42,41551,-4,-3979,179,177016,17,16811,162,160205
2025/04/15,MTX,外資,133861,131071081,128216,125513622,5645,5557459,13458,13313347,3795,3755079,9663,9558268
2025/04/15,ZMX,自營商,27096,5315492,13148,2567339,13948,2748153,10699,2114224,2841,556687,7858,1557537
2025/04/15,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2025/04/15,ZMX,外資,75003,14672739,71485,13981808,3518,690931,8,1582,3510,694502,-3502,-692920
2025/04/15,NQF,自營商,11,10424,131,124532,-120,-114107,0,0,118,111516,-118,-111516
2025/04/15,NQF,外資,1581,1510248,1731,1650024,-150,-139776,146,139478,693,656203,-547,-516725
2025/04/16,TX,自營商,15112,59159071,13946,54630408,1166,4528663,4663,18017076,3492,13472452,1171,4544624
2025/04/15,NQF,投信,0,0,0,0,0,0,18,17011,0,0,18,17011
2025/04/16,TX,外資,67741,265834782,68713,269742976,-972,-3908194,16129,62381031,44854,173497888,-28725,-111116857
2025/04/16,TE,投信,0,0,10,41680,-10,-41680,180,745272,0,0,180,745272
2025/04/16,TX,投信,4517,17545196,4801,18663940,-284,-1118744,44921,173835286,11518,44572356,33403,129262930
2025/04/16,TE,自營商,216,908926,185,778068,31,130858,42,173897,80,331232,-38,-157335
2025/04/16,TE,外資,681,2846720,730,3050179,-49,-203459,150,621060,379,1569212,-229,-948152
2025/04/16,MTX,投信,4,3891,4,3904,0,-13,179,173174,17,16447,162,156727
2025/04/16,MTX,自營商,15761,15468770,18793,18416970,-3032,-2948200,1790,1724698,5569,5353948,-3779,-3629250
2025/04/16,MTX,外資,107226,105439761,114582,112646203,-7356,-7206442,2000,1931435,7176,6942073,-5176,-5010638
2025/04/16,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2025/04/16,NQF,投信,0,0,0,0,0,0,18,16706,0,0,18,16706
2025/04/16,ZMX,外資,52019,10247670,57115,11248297,-5096,-1000627,45,8707,1891,365890,-1846,-357183
2025/04/16,ZMX,自營商,13870,2724936,30507,5970938,-16637,-3246002,2239,430476,13074,2522676,-10835,-2092200
2025/04/16,NQF,自營商,13,12186,33,31016,-20,-18831,0,0,138,128078,-138,-128078
2025/04/16,NQF,外資,1070,1012791,908,859817,162,152973,188,176203,573,533371,-385,-357168
2025/04/17,TX,投信,1213,4696232,61,235014,1152,4461219,46079,178482399,11524,44637062,34555,133845337
2025/04/17,TX,自營商,7740,29825947,7914,30506027,-174,-680080,4595,17769370,3586,13847190,1009,3922180
2025/04/17,TX,外資,79173,305259630,80259,309468248,-1086,-4208618,15129,58563043,44999,174217815,-29870,-115654772
2025/04/17,TE,投信,0,0,11,45571,-11,-45571,169,702094,0,0,169,702094
2025/04/17,MTX,外資,148152,142782189,145557,140274526,2595,2507663,3662,3541526,6361,6159043,-2699,-2617517
2025/04/17,TE,自營商,76,313502,71,293580,5,19921,65,270007,97,402977,-32,-132970
2025/04/17,MTX,投信,4,3844,2,1937,2,1907,183,177208,19,18399,164,158809
2025/04/17,TE,外資,474,1955661,457,1883824,17,71837,180,747792,392,1628525,-212,-880733
2025/04/17,MTX,自營商,10970,10567066,10596,10198823,374,368243,2483,2397504,5937,5712968,-3454,-3315464
2025/04/17,ZMX,自營商,20242,3905294,14879,2859981,5363,1045312,3714,716610,9181,1770831,-5467,-1054221
2025/04/17,NQF,自營商,112,103444,103,94962,9,8482,0,0,129,119802,-129,-119802
2025/04/17,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2025/04/17,NQF,投信,0,0,0,0,0,0,18,16717,0,0,18,16717
2025/04/17,ZMX,外資,82883,15975297,84611,16305050,-1728,-329753,21,4062,1825,353443,-1804,-349381
2025/04/18,TX,外資,61305,237833716,60459,234481807,846,3351909,16261,62840005,45323,175172945,-29062,-112332940
2025/04/17,NQF,外資,1351,1253842,1470,1361873,-119,-108032,290,271284,794,739237,-504,-467953
2025/04/18,TX,投信,154,595301,153,591338,1,3963,46229,178758297,11673,45137156,34556,133621141
2025/04/18,TE,自營商,48,199967,63,262046,-15,-62079,73,302521,120,497328,-47,-194807
2025/04/18,TX,自營商,5873,22771935,5868,22775021,5,-3087,4484,17308699,3475,13392906,1009,3915793
2025/04/18,TE,投信,0,0,1,4144,-1,-4144,168,696259,0,0,168,696259
2025/04/18,TE,外資,653,2717566,617,2568399,36,149167,119,493184,295,1222598,-176,-729414
2025/04/18,MTX,外資,110551,107204452,112783,109356635,-2232,-2152184,2809,2710637,7861,7598232,-5052,-4887595
2025/04/18,MTX,投信,0,0,4,3875,-4,-3875,179,173039,19,18367,160,154672
2025/04/18,MTX,自營商,8551,8300429,8165,7912197,386,388233,2072,1996088,5120,4913166,-3048,-2917078
2025/04/18,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2025/04/18,ZMX,自營商,14323,2783131,15342,2970976,-1019,-187844,3348,644713,9834,1894007,-6486,-1249294
2025/04/18,NQF,自營商,50,46487,56,51537,-6,-5050,0,0,135,124565,-135,-124565
2025/04/18,ZMX,外資,69037,13389890,70295,13631179,-1258,-241290,51,9841,1748,337945,-1697,-328104
2025/04/21,TX,自營商,4199,16077657,4623,17707306,-424,-1629650,4583,17475606,4009,15270282,574,2205324
2025/04/18,NQF,外資,847,782761,923,852777,-76,-70016,277,257841,857,792852,-580,-535011
2025/04/21,TX,外資,33902,129829234,31353,120071635,2549,9757599,18650,71201495,45220,172648621,-26570,-101447126
2025/04/21,TE,自營商,20,81909,46,188590,-26,-106680,63,257635,136,556240,-73,-298605
2025/04/21,TX,投信,126,481026,816,3113747,-690,-2632721,45876,175237145,12010,45875798,33866,129361347
2025/04/21,TE,投信,0,0,0,0,0,0,168,687120,0,0,168,687120
2025/04/21,MTX,自營商,5547,5317982,5292,5069359,255,248623,2096,1994691,4844,4588683,-2748,-2593992
2025/04/21,TE,外資,406,1663142,379,1552509,27,110633,106,433540,255,1042950,-149,-609410
2025/04/21,MTX,投信,0,0,4,3833,-4,-3833,175,167116,19,18144,156,148972
2025/04/21,MTX,外資,58817,56319691,59307,56780659,-490,-460968,3457,3296659,8953,8548446,-5496,-5251787
2025/04/21,ZMX,自營商,5849,1119889,11637,2225605,-5788,-1105716,3064,582766,15343,2922306,-12279,-2339540
2025/04/21,NQF,投信,0,0,0,0,0,0,18,16435,0,0,18,16435
2025/04/21,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2025/04/21,NQF,自營商,26,23748,8,7308,18,16441,0,0,117,106827,-117,-106827
2025/04/22,TX,自營商,7245,27377758,6627,25063868,618,2313890,5090,19107890,3816,14305389,1274,4802501
2025/04/21,NQF,外資,130,118721,105,95922,25,22798,268,246715,823,753319,-555,-506604
2025/04/21,ZMX,外資,27768,5321156,28784,5512190,-1016,-191034,12,2292,1815,346621,-1803,-344329
2025/04/22,TX,投信,684,2576699,4331,16294217,-3647,-13717518,41910,157606746,11691,43965175,30219,113641571
2025/04/22,TE,自營商,53,213736,42,170001,11,43734,78,313275,140,562352,-62,-249077
2025/04/22,TX,外資,58570,221484070,58004,219406843,566,2077227,20010,75209373,47141,177187768,-27131,-101978395
2025/04/22,TE,投信,0,0,0,0,0,0,168,674822,0,0,168,674822
2025/04/22,MTX,自營商,7656,7233463,9081,8572434,-1425,-1338971,2160,2022870,6510,6080372,-4350,-4057502
2025/04/22,TE,外資,511,2061384,566,2282826,-55,-221442,130,522184,334,1341611,-204,-819427
2025/04/22,MTX,投信,2,1881,0,0,2,1881,177,166407,19,17863,158,148544
2025/04/22,ZMX,自營商,11880,2248499,15733,2967970,-3853,-719471,2160,403627,19047,3572549,-16887,-3168922
2025/04/22,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2025/04/22,NQF,自營商,45,40576,87,78425,-42,-37849,0,0,159,143227,-159,-143227
2025/04/22,MTX,外資,104830,99152891,107638,101803997,-2808,-2651106,3589,3369205,7545,7091793,-3956,-3722588
2025/04/22,ZMX,外資,55323,10467610,56115,10615755,-792,-148145,13,2431,1808,339928,-1795,-337497
2025/04/18,NQF,投信,0,0,0,0,0,0,18,16609,0,0,18,16609
2025/04/23,TX,投信,3004,11750108,107,418002,2897,11332106,43496,170138954,10380,40602408,33116,129536546
2025/04/22,NQF,投信,0,0,0,0,0,0,18,16214,0,0,18,16214
2025/04/23,TX,自營商,9013,34772727,9801,37814509,-788,-3041781,5169,20178015,4618,18015827,551,2162188
2025/04/22,NQF,外資,839,755135,719,647571,120,107564,345,313423,780,705141,-435,-391718
2025/04/23,TE,自營商,23,95865,76,316915,-53,-221050,58,244661,165,696234,-107,-451573
2025/04/23,TX,外資,66333,254953937,67051,257900456,-718,-2946519,21290,83232340,49035,191696784,-27745,-108464444
2025/04/23,TE,外資,571,2380473,473,1970578,98,409894,123,519011,229,966288,-106,-447277
2025/04/23,MTX,投信,0,0,0,0,0,0,177,173088,19,18580,158,154508
2025/04/23,MTX,自營商,15193,14632459,10391,10007892,4802,4624568,5280,5150829,4827,4678242,453,472587
2025/04/23,ZMX,自營商,34168,6574120,8953,1720214,25215,4853906,9213,1798301,2170,418169,7043,1380132
2025/04/23,MTX,外資,113643,109078660,106491,102204922,7152,6873737,8176,7987613,4796,4689339,3380,3298274
2025/04/23,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2025/04/23,TE,投信,3,12599,10,41960,-7,-29361,171,721552,10,42196,161,679356
2025/04/23,ZMX,外資,58240,11153022,55156,10565057,3084,587965,134,26036,1845,360845,-1711,-334809
2025/04/23,NQF,外資,1008,923706,893,818154,115,105552,345,326391,665,626116,-320,-299725
2025/04/23,NQF,投信,0,0,16,14981,-16,-14981,2,1875,0,0,2,1875
2025/04/23,NQF,自營商,49,45291,7,6527,42,38764,10,9374,127,119043,-117,-109669
2025/04/24,TX,投信,835,3254340,678,2639226,157,615114,43225,168231700,9952,38733184,33273,129498516
2025/04/24,TX,外資,70216,275323389,69752,273480909,464,1842480,18921,73597799,46279,180014354,-27358,-106416555
2025/04/24,TX,自營商,6502,25447778,6330,24785480,172,662298,4998,19415050,4306,16714657,692,2700393
2025/04/24,TE,外資,605,2546526,651,2739858,-46,-193333,133,556844,285,1193238,-152,-636394
2025/04/24,TE,投信,0,0,0,0,0,0,171,715943,10,41868,161,674075
2025/04/24,TE,自營商,60,252904,40,168597,20,84307,75,313986,162,678262,-87,-364276
2025/04/24,MTX,自營商,8037,7871161,8773,8575393,-736,-704232,5112,4965056,5271,5090649,-159,-125593
2025/04/24,MTX,投信,4,3920,8,7789,-4,-3869,173,168329,19,18487,154,149842
2025/04/24,MTX,外資,120090,117753555,122992,120582841,-2902,-2829286,6265,6089882,5993,5830162,272,259720
2025/04/24,ZMX,外資,66292,13004511,68661,13465189,-2369,-460678,28,5427,1538,299295,-1510,-293868
2025/04/24,NQF,自營商,35,33294,26,24519,9,8775,10,9390,118,110802,-108,-101412
2025/04/24,ZMX,自營商,10723,2101572,19124,3738912,-8401,-1637339,3603,698253,4961,959016,-1358,-260763
2025/04/25,TX,自營商,6007,23811592,6851,27134766,-844,-3323174,4995,19812056,5129,20338507,-134,-526451
2025/04/24,NQF,投信,0,0,0,0,0,0,2,1878,0,0,2,1878
2025/04/24,NQF,外資,1283,1214987,1160,1097661,123,117325,367,347732,564,532327,-197,-184595
2025/04/24,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2025/04/25,TE,自營商,47,201304,47,201543,0,-239,86,370592,173,745578,-87,-374986
2025/04/25,TE,投信,4,17233,0,0,4,17233,175,754215,10,43098,165,711117
2025/04/25,TX,外資,64632,255758407,63235,250258952,1397,5499455,20681,82154352,44379,176280975,-23698,-94126623
2025/04/25,TX,投信,1807,7188442,936,3721007,871,3467435,42775,170013515,8631,34304773,34144,135708742
2025/04/25,MTX,自營商,9865,9751883,9490,9386999,375,364885,5821,5772983,5660,5587108,161,185875
2025/04/25,TE,外資,697,2994319,657,2822606,40,171713,118,508556,230,991254,-112,-482698
2025/04/25,MTX,投信,0,0,0,0,0,0,173,171901,19,18879,154,153022
2025/04/25,MTX,外資,117789,116421973,110171,108920753,7618,7501221,4396,4360906,4929,4897069,-533,-536163
2025/04/25,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2025/04/25,ZMX,自營商,20249,3990896,7124,1404669,13125,2586227,13168,2613049,1486,291092,11682,2321957
2025/04/25,NQF,自營商,71,67053,60,56913,11,10140,21,20395,118,114602,-97,-94207
2025/04/25,ZMX,外資,63983,12632730,61011,12049413,2972,583318,109,21523,1792,356114,-1683,-334591
2025/04/25,NQF,投信,0,0,0,0,0,0,2,1942,0,0,2,1942
2025/04/25,NQF,外資,1187,1133108,944,898572,243,234535,487,476522,441,431266,46,45256
2025/04/28,TX,投信,488,1950386,626,2500170,-138,-549784,42526,169806318,8520,34020360,34006,135785958
2025/04/28,TX,自營商,4946,19730971,4557,18178140,389,1552831,5153,20533579,4890,19479610,263,1053969
2025/04/28,TX,外資,51909,206856448,52981,211161177,-1072,-4304728,19042,75989564,43812,174832838,-24770,-98843274
2025/04/28,TE,自營商,39,168782,40,173128,-1,-4346,96,415845,184,797074,-88,-381229
2025/04/28,TE,投信,0,0,0,0,0,0,175,758100,10,43320,165,714780
2025/04/28,MTX,自營商,5669,5646693,6601,6574508,-932,-927815,5384,5363941,6178,6130298,-794,-766357
2025/04/28,TE,外資,530,2293206,506,2188540,24,104666,110,476520,198,857736,-88,-381216
2025/04/28,MTX,投信,1,998,0,0,1,998,173,172697,18,17969,155,154728
2025/04/28,MTX,外資,102784,102356452,104013,103589984,-1229,-1233533,3517,3503566,5279,5269196,-1762,-1765630
2025/04/28,ZMX,自營商,7666,1524583,10692,2122896,-3026,-598313,10164,2025775,1553,305925,8611,1719850
2025/04/28,ZMX,外資,58119,11570352,58406,11626115,-287,-55763,80,15916,2050,409186,-1970,-393270
2025/04/28,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2025/04/29,TX,自營商,5831,23395971,5566,22323819,265,1072152,5481,22049939,4952,19914604,529,2135335
2025/04/28,NQF,外資,971,941572,1041,1008623,-70,-67051,450,440809,474,463224,-24,-22415
2025/04/29,TX,投信,533,2148274,103,414068,430,1734206,42764,172381684,8328,33570014,34436,138811670
2025/04/28,NQF,自營商,25,24295,80,77749,-55,-53454,25,24283,177,171920,-152,-147637
